epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,15004.7,0.60475,0.36235,0.87435,0.92728,0.87108,0.92793,0.75683,0.64016,0.35073,0.86604,0.000406144,0.000406144,0.000406144
143,15110.1,0.59912,0.35672,0.87144,0.92507,0.87356,0.92796,0.75721,0.63954,0.35013,0.86598,0.000400056,0.000400056,0.000400056
144,15214.5,0.59674,0.35668,0.87122,0.92428,0.87251,0.92608,0.75643,0.63894,0.34967,0.86574,0.000393986,0.000393986,0.000393986
145,15319.8,0.59713,0.3561,0.87037,0.92471,0.87266,0.92846,0.75736,0.63863,0.34957,0.86561,0.000387933,0.000387933,0.000387933
146,15424.7,0.59864,0.35798,0.87148,0.90757,0.8918,0.92972,0.7586,0.63806,0.34948,0.86551,0.000381899,0.000381899,0.000381899
147,15529.5,0.59439,0.35642,0.87012,0.90827,0.8901,0.92983,0.75888,0.63751,0.34904,0.86518,0.000375883,0.000375883,0.000375883
148,15634.6,0.59664,0.35764,0.87194,0.90663,0.89339,0.92997,0.75825,0.63714,0.34882,0.86517,0.000369889,0.000369889,0.000369889
149,15739.7,0.59013,0.35352,0.86852,0.90656,0.89234,0.92971,0.75975,0.63719,0.34855,0.86521,0.000363915,0.000363915,0.000363915
150,15845.4,0.5914,0.35255,0.8695,0.90224,0.89402,0.93011,0.7587,0.63689,0.34846,0.86519,0.000357964,0.000357964,0.000357964
151,15951.3,0.58932,0.35325,0.86976,0.90957,0.88635,0.93011,0.7594,0.63676,0.34853,0.86511,0.000352037,0.000352037,0.000352037
152,16058.4,0.58888,0.35002,0.87014,0.90777,0.88516,0.9303,0.75927,0.63649,0.34809,0.86512,0.000346133,0.000346133,0.000346133
153,16163.7,0.58587,0.34966,0.86733,0.90923,0.88409,0.93056,0.75981,0.63624,0.34777,0.86502,0.000340254,0.000340254,0.000340254
