epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,9242.78,1.21909,0.70156,0.99142,0.69738,0.40562,0.45836,0.29472,1.31017,0.74766,0.99072,0.000322778,0.000322778,0.000322778
95,9341.82,1.21346,0.69848,0.99007,0.69722,0.40509,0.45827,0.29472,1.31037,0.74753,0.99074,0.00031318,0.00031318,0.00031318
96,9441.1,1.21118,0.69679,0.98892,0.69125,0.4069,0.4583,0.2948,1.31057,0.74731,0.99076,0.000303665,0.000303665,0.000303665
97,9539.96,1.21416,0.69893,0.98888,0.69527,0.40595,0.45839,0.29487,1.31062,0.74725,0.99078,0.000294239,0.000294239,0.000294239
98,9639.4,1.21061,0.69409,0.98952,0.68866,0.40707,0.45841,0.29486,1.31071,0.74706,0.99065,0.000284906,0.000284906,0.000284906
99,9738.8,1.21083,0.69502,0.98772,0.69052,0.40647,0.45837,0.29483,1.31076,0.74705,0.99057,0.000275668,0.000275668,0.000275668
100,9837.96,1.20912,0.69304,0.9879,0.68223,0.40959,0.45857,0.29489,1.31047,0.74688,0.99028,0.000266532,0.000266532,0.000266532
101,9937.21,1.20786,0.6938,0.98855,0.6838,0.40833,0.45838,0.29487,1.31069,0.74687,0.99041,0.0002575,0.0002575,0.0002575
102,10036.4,1.20744,0.69357,0.98735,0.68545,0.40826,0.45837,0.29487,1.31088,0.74703,0.99042,0.000248577,0.000248577,0.000248577
103,10135.9,1.20704,0.6917,0.9872,0.68669,0.40779,0.45874,0.29498,1.31124,0.74714,0.9905,0.000239766,0.000239766,0.000239766
104,10235.2,1.20172,0.68901,0.9859,0.68903,0.40757,0.45882,0.29483,1.31127,0.74697,0.99042,0.000231071,0.000231071,0.000231071
105,10334.6,1.20759,0.69166,0.98599,0.68804,0.40778,0.45867,0.29481,1.31158,0.74705,0.99047,0.000222497,0.000222497,0.000222497
106,10433.5,1.20655,0.68965,0.98582,0.68879,0.40804,0.45885,0.29485,1.31169,0.74715,0.99047,0.000214046,0.000214046,0.000214046
107,10533,1.2019,0.68744,0.98615,0.68691,0.40823,0.4587,0.29474,1.31189,0.74705,0.99054,0.000205723,0.000205723,0.000205723
108,10632.2,1.20566,0.69067,0.98563,0.68908,0.4067,0.45833,0.2947,1.31196,0.74711,0.99054,0.000197532,0.000197532,0.000197532
109,10731.3,1.20054,0.68662,0.98422,0.68998,0.40642,0.4582,0.29462,1.31213,0.74713,0.99062,0.000189475,0.000189475,0.000189475
110,10829.9,1.20159,0.6869,0.98508,0.69058,0.40669,0.45834,0.29452,1.31225,0.74725,0.99061,0.000181557,0.000181557,0.000181557
111,10929.1,1.2004,0.6855,0.98443,0.69149,0.40733,0.45841,0.29457,1.31242,0.7473,0.99065,0.00017378,0.00017378,0.00017378
112,11028.3,1.20193,0.68598,0.9846,0.69093,0.40711,0.45819,0.29456,1.31263,0.74746,0.99068,0.000166149,0.000166149,0.000166149
113,11127.5,1.19764,0.68384,0.98428,0.69251,0.407,0.45831,0.29449,1.31265,0.74752,0.99068,0.000158667,0.000158667,0.000158667
114,11226.4,1.19842,0.68385,0.98342,0.69414,0.4064,0.45814,0.29434,1.3126,0.74755,0.99056,0.000151336,0.000151336,0.000151336
115,11325.6,1.19526,0.68333,0.98348,0.69098,0.40751,0.45809,0.29435,1.31277,0.74769,0.99061,0.000144161,0.000144161,0.000144161
116,11425,1.19715,0.68278,0.98386,0.69315,0.40714,0.45816,0.29431,1.31295,0.74778,0.99057,0.000137143,0.000137143,0.000137143
117,11524.8,1.19494,0.68331,0.98204,0.69077,0.40754,0.45782,0.29417,1.31312,0.74798,0.99067,0.000130287,0.000130287,0.000130287
118,11623.7,1.19679,0.68235,0.98363,0.6896,0.40786,0.45765,0.29396,1.31336,0.74817,0.99069,0.000123596,0.000123596,0.000123596
119,11722.7,1.19107,0.67863,0.98153,0.69226,0.40724,0.45745,0.29394,1.31358,0.74835,0.99071,0.000117072,0.000117072,0.000117072
120,11821.9,1.19332,0.67983,0.98352,0.69036,0.40811,0.45745,0.29406,1.31377,0.74858,0.99074,0.000110718,0.000110718,0.000110718
121,11921,1.19019,0.67835,0.98235,0.68935,0.40799,0.4574,0.29387,1.31404,0.74881,0.99083,0.000104537,0.000104537,0.000104537
122,12020.3,1.19284,0.67916,0.98189,0.69148,0.40679,0.45721,0.29386,1.31414,0.74887,0.99081,9.85311e-05,9.85311e-05,9.85311e-05
123,12119.2,1.19075,0.67832,0.98181,0.69118,0.40688,0.45731,0.2938,1.31425,0.74893,0.99082,9.2704e-05,9.2704e-05,9.2704e-05
