epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,15477.3,0.57754,0.34429,0.8639,0.92696,0.88431,0.92928,0.75512,0.65522,0.34763,0.87068,0.000675598,0.000675598,0.000675598
99,15634.9,0.57723,0.34582,0.86378,0.93249,0.88327,0.92679,0.75512,0.65397,0.34842,0.86905,0.000669746,0.000669746,0.000669746
100,15792.6,0.57779,0.34262,0.86196,0.91277,0.88864,0.92489,0.75453,0.65529,0.3488,0.86824,0.000663867,0.000663867,0.000663867
101,15950,0.57617,0.34457,0.86369,0.90421,0.88828,0.92484,0.75561,0.65293,0.34938,0.86817,0.000657963,0.000657963,0.000657963
102,16107.3,0.57579,0.34208,0.86385,0.9162,0.89486,0.93038,0.75687,0.6533,0.34813,0.86776,0.000652036,0.000652036,0.000652036
103,16265.2,0.57257,0.34168,0.86109,0.92803,0.87026,0.92543,0.75129,0.65175,0.34686,0.86738,0.000646085,0.000646085,0.000646085
104,16422.8,0.573,0.3392,0.86143,0.92251,0.87914,0.92788,0.75536,0.65037,0.3468,0.86735,0.000640111,0.000640111,0.000640111
105,16580.2,0.56798,0.34008,0.85946,0.91877,0.88445,0.92827,0.75805,0.65037,0.34748,0.86662,0.000634117,0.000634117,0.000634117
106,16737.7,0.56884,0.34035,0.86203,0.89273,0.91331,0.92837,0.75501,0.65052,0.34649,0.86708,0.000628101,0.000628101,0.000628101
107,16895.4,0.56834,0.33896,0.86062,0.92798,0.88425,0.9301,0.75685,0.64932,0.34643,0.86765,0.000622067,0.000622067,0.000622067
108,17052.8,0.57417,0.34233,0.86234,0.92412,0.88859,0.92761,0.75947,0.64859,0.34575,0.86771,0.000616014,0.000616014,0.000616014
109,17210.6,0.56808,0.33863,0.85968,0.92846,0.89505,0.92918,0.75882,0.64932,0.34435,0.86746,0.000609944,0.000609944,0.000609944
110,17368,0.56634,0.33773,0.85981,0.9257,0.90308,0.93361,0.75803,0.64824,0.3437,0.86684,0.000603856,0.000603856,0.000603856
111,17525.8,0.56641,0.33768,0.85978,0.91588,0.90592,0.93203,0.75919,0.64767,0.34386,0.86676,0.000597754,0.000597754,0.000597754
112,17683.2,0.56212,0.3364,0.85932,0.92516,0.89306,0.9296,0.75889,0.64885,0.34373,0.86757,0.000591636,0.000591636,0.000591636
113,17840.6,0.56647,0.33778,0.86063,0.9249,0.88872,0.92926,0.75664,0.64826,0.34307,0.86699,0.000585505,0.000585505,0.000585505
114,17997.9,0.56297,0.33539,0.85939,0.92199,0.88815,0.92917,0.75621,0.64882,0.34261,0.86717,0.000579362,0.000579362,0.000579362
115,18155.9,0.56381,0.33597,0.86079,0.92185,0.89054,0.92942,0.75749,0.64958,0.34317,0.86796,0.000573206,0.000573206,0.000573206
116,18313.4,0.56206,0.33393,0.85794,0.92491,0.88788,0.92886,0.7576,0.64783,0.34157,0.86725,0.00056704,0.00056704,0.00056704
117,18471,0.56008,0.33356,0.8571,0.928,0.89329,0.93055,0.7584,0.64802,0.3421,0.86681,0.000560864,0.000560864,0.000560864
118,18628.6,0.56101,0.33509,0.85884,0.92335,0.89202,0.92924,0.75834,0.64811,0.34263,0.86784,0.000554679,0.000554679,0.000554679
119,18786.3,0.56,0.33365,0.85881,0.93967,0.88673,0.92901,0.75976,0.64836,0.34207,0.86735,0.000548486,0.000548486,0.000548486
120,18943.7,0.55968,0.33394,0.85806,0.93085,0.88132,0.92761,0.75849,0.64692,0.3418,0.86666,0.000542287,0.000542287,0.000542287
121,19101,0.55606,0.3316,0.85561,0.90893,0.90087,0.92682,0.75899,0.64594,0.34141,0.86591,0.000536081,0.000536081,0.000536081
122,19258.5,0.55474,0.33064,0.85697,0.90429,0.90016,0.93003,0.76101,0.64588,0.3418,0.86572,0.000529871,0.000529871,0.000529871
123,19416.5,0.55754,0.33007,0.85731,0.91823,0.89014,0.92579,0.76008,0.64602,0.34119,0.86564,0.000523657,0.000523657,0.000523657
124,19573.9,0.55126,0.32844,0.85553,0.91316,0.89524,0.9271,0.75881,0.64598,0.34153,0.86567,0.000517439,0.000517439,0.000517439
125,19731.5,0.55034,0.32638,0.8553,0.9242,0.88866,0.9301,0.75936,0.64516,0.34157,0.86574,0.00051122,0.00051122,0.00051122
126,19889.1,0.55577,0.33114,0.85786,0.91669,0.8939,0.92977,0.75824,0.64525,0.34167,0.86597,0.000505,0.000505,0.000505
127,20046.9,0.55076,0.32804,0.85674,0.91738,0.89141,0.92761,0.76052,0.64628,0.34143,0.86641,0.00049878,0.00049878,0.00049878
128,20204.5,0.5502,0.32894,0.8566,0.91781,0.89253,0.92899,0.76216,0.64557,0.34131,0.8665,0.000492561,0.000492561,0.000492561
129,20362.3,0.55085,0.32793,0.85494,0.92662,0.88945,0.92977,0.76279,0.64555,0.34069,0.86633,0.000486343,0.000486343,0.000486343
130,20519.8,0.54769,0.32428,0.85659,0.92454,0.89278,0.93356,0.76404,0.64468,0.34036,0.86611,0.000480129,0.000480129,0.000480129
131,20677.5,0.54904,0.32694,0.85518,0.91187,0.8987,0.93399,0.76326,0.64424,0.33982,0.86606,0.000473919,0.000473919,0.000473919
132,20834.9,0.5468,0.32718,0.85509,0.91488,0.8992,0.9341,0.76381,0.64347,0.33962,0.86613,0.000467713,0.000467713,0.000467713
133,20992.4,0.54393,0.32511,0.85595,0.91577,0.90013,0.93331,0.76476,0.64273,0.33983,0.86625,0.000461514,0.000461514,0.000461514
134,21150,0.54523,0.32474,0.85488,0.91157,0.90029,0.93357,0.76393,0.6434,0.3398,0.86679,0.000455321,0.000455321,0.000455321
135,21307.6,0.5407,0.32235,0.85303,0.92268,0.89092,0.93423,0.76302,0.64427,0.34043,0.86701,0.000449136,0.000449136,0.000449136
136,21468.7,0.54213,0.32288,0.8539,0.92076,0.89341,0.93377,0.76269,0.6436,0.33996,0.86702,0.00044296,0.00044296,0.00044296
137,21629.5,0.53887,0.322,0.85339,0.91613,0.89228,0.93286,0.76262,0.64392,0.33994,0.86712,0.000436794,0.000436794,0.000436794
138,21793,0.54115,0.32268,0.85337,0.92759,0.88922,0.92971,0.7619,0.64346,0.33959,0.86668,0.000430638,0.000430638,0.000430638
139,21955.6,0.54343,0.32257,0.85355,0.9257,0.88162,0.92803,0.76177,0.64292,0.33911,0.86665,0.000424495,0.000424495,0.000424495
140,22115.1,0.54035,0.32161,0.85374,0.91832,0.88983,0.93082,0.76142,0.64224,0.33844,0.8663,0.000418364,0.000418364,0.000418364
141,22274.3,0.54049,0.32148,0.85279,0.92284,0.89129,0.93056,0.76381,0.64181,0.33839,0.86631,0.000412246,0.000412246,0.000412246
142,22433.8,0.54182,0.32202,0.85361,0.92391,0.89046,0.93031,0.76222,0.64133,0.33847,0.86631,0.000406144,0.000406144,0.000406144
143,22593.1,0.53544,0.318,0.85205,0.92092,0.89375,0.93489,0.76367,0.64093,0.33768,0.86609,0.000400056,0.000400056,0.000400056
144,22752.4,0.53527,0.31947,0.85208,0.90225,0.91347,0.93489,0.76433,0.64123,0.33798,0.86628,0.000393986,0.000393986,0.000393986
145,22911.5,0.53219,0.31849,0.84993,0.92607,0.89245,0.93497,0.7636,0.64126,0.33806,0.86628,0.000387933,0.000387933,0.000387933
146,23070.9,0.53305,0.31847,0.85128,0.90865,0.90816,0.93574,0.7626,0.64069,0.33803,0.86601,0.000381899,0.000381899,0.000381899
